"","V1","V2"
"1647",658,7903
"1648",658,8238
"1649",658,8228
"1650",658,7191
"1651",658,6573
"1652",658,6559
"1653",658,7940
"1654",658,8097
"1655",658,7751
"1656",658,8333
"1657",658,6797
"1658",658,7340
"1659",661,8427
"1660",662,8704
"1661",662,8348
"1662",663,7977
"1663",663,5441
"1664",666,7456
"1665",666,7143
"1666",667,6481
"1667",667,5078
"1668",667,5234
"1669",667,5310
"1670",667,4702
"1671",667,5635
"1672",667,5474
"1673",667,5494
"1674",667,4940
"1675",667,5024
"1676",667,7757
"1677",667,6869
"1678",667,4649
"1679",667,6281
"1680",667,5718
"1681",667,6425
"1682",667,6574
"1683",669,7693
"1684",669,8435
"1685",673,7859
"1686",673,6238
"1687",673,8404
"1688",673,8426
"1689",673,8445
"1690",673,8489
"1691",673,7031
"1692",673,7543
"1693",673,8457
"1694",674,7595
"1695",675,7457
"1696",675,5675
"1697",675,6734
"1698",675,6326
"1699",675,6100
"1700",675,8439
"1701",675,7645
"1702",675,7008
"1703",675,7226
"1704",675,5381
"1705",676,7927
"1706",679,8834
"1707",679,8481
"1708",679,8477
"1709",679,8671
"1710",680,6674
"1711",680,6856
"1712",680,8178
"1713",680,6000
"1714",680,5781
"1715",680,8017
"1716",680,6560
"1717",680,5409
"1718",680,7706
"1719",681,8892
"1720",681,8426
"1721",681,8676
"1722",681,8666
"1723",681,8615
"1724",683,8030
"1725",683,6943
"1726",683,7418
"1727",683,5932
"1728",685,7274
"1729",686,8867
"1730",686,9023
"1731",686,8773
"1732",686,8701
"1733",688,8367
"1734",688,5378
"1735",688,6952
"1736",689,9074
"1737",689,8975
"1738",691,7641
"1739",691,7837
"1740",691,6169
"1741",693,5852
"1742",695,6404
"1743",697,7880
"1744",698,8520
"1745",698,5449
"1746",698,5742
"1747",698,6262
"1748",698,5941
"1749",698,5322
"1750",698,5984
"1751",698,5830
"1752",698,5551
"1753",698,5069
"1754",700,6744
"1755",700,7804
"1756",700,7410
"1757",700,7800
"1758",702,6182
"1759",702,5883
"1760",702,6457
"1761",702,6858
"1762",702,6395
"1763",702,6033
"1764",702,7990
"1765",702,5461
"1766",705,7403
"1767",705,6125
"1768",707,7027
"1769",707,7065
"1770",707,6417
"1771",707,5009
"1772",707,7468
"1773",707,5363
"1774",707,5201
"1775",707,5314
"1776",707,5120
"1777",707,5803
"1778",707,4807
"1779",707,4923
"1780",707,5703
"1781",707,7478
"1782",708,5179
"1783",710,6481
"1784",710,7841
"1785",710,6507
"1786",710,6051
"1787",710,8105
"1788",710,7157
"1789",712,4697
"1790",712,7458
"1791",712,4963
"1792",712,6800
"1793",712,5188
"1794",712,7348
"1795",712,5103
"1796",712,7359
"1797",712,7459
"1798",712,8077
"1799",712,6902
"1800",714,5943
"1801",714,6899
"1802",714,7005
"1803",714,7062
"1804",714,6590
"1805",714,7183
"1806",714,7298
"1807",714,5793
"1808",714,7548
"1809",714,6405
"1810",714,7543
"1811",714,7517
"1812",714,7160
"1813",719,8671
"1814",719,8946
"1815",719,8872
"1816",719,9092
"1817",719,8888
"1818",719,9041
"1819",719,9033
"1820",719,9106
"1821",719,9054
"1822",719,8284
"1823",719,9005
"1824",719,8645
"1825",719,8941
"1826",719,9069
"1827",719,9080
"1828",723,5978
"1829",724,5270
"1830",731,8243
"1831",731,6887
"1832",732,7550
"1833",732,6862
"1834",732,5780
"1835",732,8363
"1836",732,7060
"1837",732,7659
"1838",732,6590
"1839",732,6529
"1840",732,7701
"1841",732,6151
"1842",732,7031
"1843",732,7312
"1844",732,7005
"1845",732,8046
"1846",732,7062
"1847",732,6644
"1848",732,5508
"1849",732,7003
"1850",732,5862
"1851",732,8666
"1852",733,5476
"1853",733,5390
"1854",733,5193
"1855",733,6195
"1856",733,6073
"1857",734,7595
"1858",736,5580
"1859",737,6238
"1860",737,4902
"1861",737,5801
"1862",737,6151
"1863",737,7898
"1864",737,7005
"1865",737,5943
"1866",739,4707
"1867",739,5382
"1868",740,5172
"1869",740,5549
"1870",740,6549
"1871",740,6427
"1872",740,6003
"1873",741,8698
"1874",742,7602
"1875",742,7989
"1876",742,7433
"1877",742,7908
"1878",744,7478
"1879",745,6958
"1880",745,7414
"1881",746,7005
"1882",746,7267
"1883",746,7517
"1884",746,7889
"1885",746,5002
"1886",746,6335
"1887",746,6467
"1888",746,6899
"1889",746,7160
"1890",746,5850
"1891",746,4862
"1892",746,6518
"1893",746,6780
"1894",746,7354
"1895",746,5128
"1896",748,7473
"1897",751,8635
"1898",751,8398
"1899",753,7354
"1900",753,5850
"1901",753,7889
"1902",753,7771
"1903",753,6295
"1904",753,7168
"1905",753,8614
"1906",755,6971
"1907",755,6953
"1908",755,6151
"1909",755,7198
"1910",755,6021
"1911",755,5452
"1912",757,6652
"1913",757,7475
"1914",757,5987
"1915",757,7407
"1916",759,7503
"1917",760,7707
"1918",760,7340
"1919",761,5635
"1920",761,8505
"1921",761,7051
"1922",761,6481
"1923",761,8477
"1924",761,8375
"1925",764,8438
"1926",764,8481
"1927",765,5941
"1928",765,5551
"1929",765,4747
"1930",765,6262
"1931",765,5119
"1932",765,5742
"1933",765,5984
"1934",765,4776
"1935",766,4707
"1936",766,4785
"1937",766,7690
"1938",766,6164
"1939",766,4875
"1940",766,5382
"1941",766,4688
"1942",766,6027
"1943",766,4952
"1944",766,6406
"1945",766,7867
"1946",766,4823
"1947",766,5201
"1948",766,5541
"1949",766,5385
"1950",766,5378
"1951",766,6215
"1952",766,5042
"1953",766,6063
"1954",768,6995
"1955",769,7983
"1956",769,6668
"1957",769,6044
"1958",772,5390
"1959",772,5685
"1960",773,8410
"1961",774,7571
"1962",774,7598
"1963",777,7611
"1964",779,5194
"1965",779,6957
"1966",779,5363
"1967",779,7258
"1968",779,6952
"1969",779,7867
"1970",779,5053
"1971",780,6085
"1972",780,5965
"1973",780,5638
"1974",781,7641
"1975",781,5828
"1976",781,6956
"1977",781,5268
"1978",781,6923
"1979",781,7127
"1980",781,7672
"1981",782,8698
"1982",783,7704
"1983",783,8041
"1984",783,7030
"1985",783,5846
"1986",783,6880
"1987",783,7509
"1988",783,7875
"1989",784,6648
"1990",785,6067
"1991",785,5372
"1992",785,5650
"1993",785,5527
"1994",785,6332
"1995",785,6127
"1996",785,6665
"1997",785,6666
"1998",785,7732
"1999",785,7097
"2000",785,5802
"2001",786,8427
"2002",787,6943
"2003",787,5961
"2004",788,8521
"2005",788,7964
"2006",789,8345
"2007",789,9026
"2008",789,8528
"2009",791,5368
"2010",791,7967
"2011",791,5865
"2012",791,4889
"2013",791,4745
"2014",791,5832
"2015",792,9093
"2016",792,9015
"2017",792,8161
"2018",792,9054
"2019",792,9105
"2020",792,8792
"2021",792,9138
"2022",792,8348
"2023",792,8888
"2024",792,9109
"2025",792,9089
"2026",792,9140
"2027",792,8821
"2028",792,9134
"2029",792,9075
"2030",792,8881
"2031",792,8594
"2032",792,8716
"2033",794,7427
"2034",795,6576
"2035",795,7056
"2036",796,5991
"2037",796,7626
"2038",796,5456
"2039",796,7168
"2040",801,8270
"2041",801,8516
"2042",802,7461
"2043",803,7521
"2044",803,7230
"2045",803,6644
"2046",803,6437
"2047",803,6441
"2048",803,7935
"2049",803,7409
"2050",803,7401
"2051",807,5863
"2052",807,8480
"2053",807,7718
"2054",807,7523
"2055",807,7939
"2056",809,5128
"2057",810,6235
"2058",811,6503
"2059",814,5384
"2060",814,5382
"2061",815,6147
"2062",817,5384
"2063",817,5382
"2064",817,5726
"2065",818,6009
"2066",818,6174
"2067",818,4744
"2068",818,5799
"2069",818,6122
"2070",818,6259
"2071",818,5248
"2072",818,5832
"2073",818,5891
"2074",819,7748
"2075",819,6589
"2076",819,7725
"2077",820,6750
"2078",821,6884
"2079",829,6420
"2080",829,5811
"2081",829,7083
"2082",829,5027
"2083",829,7853
"2084",830,7517
"2085",831,6607
"2086",831,6657
"2087",833,7563
"2088",833,7762
"2089",833,7335
"2090",835,8481
"2091",835,8104
"2092",835,8536
"2093",835,6507
"2094",835,7449
"2095",835,4782
"2096",835,6835
"2097",835,7799
"2098",835,5034
"2099",835,8477
"2100",836,6059
"2101",837,7816
"2102",837,8195
"2103",837,6773
"2104",837,6810
"2105",838,7116
"2106",840,8162
"2107",840,5311
"2108",843,8690
"2109",843,8555
"2110",843,8275
"2111",846,8182
"2112",846,5737
"2113",848,7598
"2114",848,5884
"2115",848,8320
"2116",848,6093
"2117",848,7021
"2118",848,5634
"2119",848,5861
"2120",849,7576
"2121",849,5745
"2122",849,5427
"2123",849,7481
"2124",849,6395
"2125",855,7729
"2126",855,7967
"2127",858,8378
"2128",860,4807
"2129",862,4662
"2130",862,5247
"2131",862,6070
"2132",863,8434
"2133",863,8823
"2134",864,8064
"2135",864,8086
"2136",864,7594
"2137",864,8192
"2138",864,7622
"2139",865,6809
"2140",865,7481
"2141",866,8830
"2142",866,8184
"2143",867,7586
"2144",867,5488
"2145",867,6371
"2146",867,7170
"2147",867,7391
"2148",867,7736
"2149",867,6394
"2150",868,7980
"2151",870,6478
"2152",870,6885
"2153",870,7726
"2154",870,7391
"2155",870,5898
"2156",870,6624
"2157",870,7103
"2158",870,6766
"2159",872,7415
"2160",872,8501
"2161",872,7859
"2162",872,5981
"2163",872,8152
"2164",872,7522
"2165",872,7159
"2166",872,7982
"2167",872,6726
"2168",873,7813
"2169",873,7598
"2170",874,6679
"2171",874,5726
"2172",874,5384
"2173",874,5382
"2174",874,4836
"2175",874,4717
"2176",874,8217
"2177",874,7027
"2178",874,4807
"2179",874,7065
"2180",874,6417
"2181",875,7874
"2182",875,5768
"2183",875,8173
"2184",878,7739
"2185",879,8454
"2186",879,7155
"2187",884,7502
"2188",885,5278
"2189",885,5753
"2190",889,5351
"2191",889,5662
"2192",889,5836
"2193",889,8104
"2194",890,5560
"2195",890,5693
"2196",890,5087
"2197",890,6110
"2198",890,5221
"2199",890,5327
"2200",890,5627
"2201",891,8094
"2202",892,4869
"2203",892,5985
"2204",892,6060
"2205",892,4898
"2206",892,5442
"2207",892,7368
"2208",892,8102
"2209",894,7644
"2210",897,6750
"2211",897,6252
"2212",897,5284
"2213",897,6782
"2214",897,5721
"2215",897,7670
"2216",897,7838
"2217",897,7607
"2218",897,7978
"2219",900,7368
"2220",900,7331
"2221",900,4977
"2222",901,5101
"2223",901,6031
"2224",901,4838
"2225",901,6168
"2226",901,6042
"2227",901,8438
"2228",901,5283
"2229",901,7449
"2230",901,5182
"2231",901,5107
"2232",901,4842
"2233",901,5335
"2234",901,5297
"2235",901,4742
"2236",901,4668
"2237",901,5279
"2238",901,5308
"2239",901,5437
"2240",901,7745
"2241",901,6102
"2242",901,5044
"2243",901,4832
"2244",901,6409
"2245",901,5132
"2246",901,6165
"2247",901,5016
"2248",901,8104
"2249",902,4823
"2250",902,6196
"2251",902,5264
"2252",902,5821
"2253",902,7250
"2254",902,4999
"2255",902,5574
"2256",902,4939
"2257",902,7845
"2258",902,5371
"2259",902,4901
"2260",902,5304
"2261",902,4952
"2262",903,5715
"2263",903,7610
"2264",903,5036
"2265",903,6105
"2266",903,7044
"2267",903,5366
"2268",903,6626
"2269",903,8197
"2270",903,6134
"2271",905,6447
"2272",905,7073
"2273",905,7670
"2274",906,7166
"2275",906,4859
"2276",906,5308
"2277",906,6574
"2278",906,5185
"2279",906,5083
"2280",906,6507
"2281",906,5398
"2282",906,5176
"2283",906,5333
"2284",906,8536
"2285",906,6806
"2286",906,5659
"2287",906,8477
"2288",906,8481
"2289",906,8104
"2290",906,7730
"2291",906,5635
"2292",907,7057
"2293",907,6704
"2294",907,8168
"2295",907,4889
"2296",907,6794
"2297",909,8072
"2298",909,7835
"2299",910,6251
"2300",910,6944
"2301",910,6946
"2302",910,7642
"2303",910,5344
"2304",910,4910
"2305",910,7424
"2306",912,6663
"2307",912,6506
"2308",912,5533
"2309",912,5953
"2310",912,7156
"2311",912,5203
"2312",912,6697
"2313",912,7432
"2314",913,6053
"2315",913,7840
"2316",913,8321
"2317",913,5980
"2318",913,6949
"2319",914,8624
"2320",915,5008
"2321",915,7906
"2322",915,5988
"2323",915,5236
"2324",915,6395
"2325",915,7116
"2326",916,5551
"2327",916,7299
"2328",916,5941
"2329",916,5069
"2330",916,5984
"2331",916,5742
"2332",916,5322
"2333",916,5338
"2334",916,7097
"2335",916,4747
"2336",916,5769
"2337",916,7149
"2338",916,5782
"2339",916,5396
"2340",916,5073
"2341",916,5449
"2342",916,5119
"2343",916,5830
"2344",918,6829
"2345",918,5191
"2346",921,5298
"2347",921,6091
"2348",921,7331
"2349",921,5463
"2350",921,6127
"2351",922,7648
"2352",922,7886
"2353",922,6400
"2354",922,7119
"2355",922,6518
"2356",922,6032
"2357",923,5147
"2358",924,8606
"2359",924,8279
"2360",925,8356
"2361",925,7916
"2362",926,7945
"2363",926,7393
"2364",926,8566
"2365",927,6219
"2366",927,6531
"2367",930,8211
"2368",930,5363
"2369",930,7342
"2370",930,5009
"2371",933,7960
"2372",933,8840
"2373",934,8711
"2374",934,8107
"2375",934,8555
"2376",934,7857
"2377",935,7439
"2378",936,8428
"2379",936,8624
"2380",937,6822
"2381",938,4821
"2382",938,6284
"2383",938,5248
"2384",938,6224
"2385",938,4745
"2386",938,7078
"2387",938,5654
"2388",940,8173
"2389",941,7490
"2390",943,8663
"2391",943,7385
"2392",943,7853
"2393",943,7266
"2394",944,7159
"2395",944,7524
"2396",944,6726
"2397",944,6898
"2398",944,6634
"2399",944,8152
"2400",944,7859
"2401",944,7734
"2402",944,7208
"2403",944,7587
"2404",944,7230
"2405",947,8693
"2406",947,8818
"2407",947,7883
"2408",947,8499
"2409",947,4952
"2410",947,4824
"2411",947,8657
"2412",948,5183
"2413",948,7490
"2414",948,5736
"2415",948,5533
"2416",948,6152
"2417",948,5406
"2418",948,5914
"2419",948,5347
"2420",948,5445
"2421",948,6563
"2422",950,8077
"2423",950,7521
"2424",951,8263
"2425",951,6042
"2426",951,5140
"2427",951,5018
"2428",951,4975
"2429",951,5101
"2430",951,6102
"2431",951,4786
"2432",951,6088
"2433",954,7397
"2434",956,6395
"2435",957,6463
"2436",957,7683
"2437",957,7520
"2438",959,5711
"2439",962,7122
"2440",962,6447
"2441",966,6313
"2442",966,5406
"2443",966,5152
"2444",966,6218
"2445",966,4990
"2446",966,5183
"2447",966,5533
"2448",966,5912
"2449",966,5516
"2450",966,5736
"2451",966,5953
"2452",966,5445
"2453",966,6081
"2454",966,6085
"2455",966,5903
"2456",968,5516
"2457",968,5916
"2458",968,6710
"2459",968,7302
"2460",969,4807
"2461",973,8689
"2462",975,8104
"2463",975,7449
"2464",975,8481
"2465",975,8581
"2466",975,6721
"2467",977,8663
"2468",978,6764
"2469",980,5115
"2470",981,5545
"2471",981,7104
"2472",981,7358
"2473",981,6916
"2474",981,6614
"2475",981,6170
"2476",981,5456
"2477",981,5658
"2478",982,6754
"2479",986,7711
"2480",988,7500
"2481",988,7315
"2482",990,7886
"2483",991,8682
"2484",991,8493
"2485",992,5467
"2486",993,7147
"2487",994,8161
"2488",995,8922
"2489",995,8096
"2490",995,7765
"2491",995,8548
"2492",995,7173
"2493",995,8474
"2494",995,7781
"2495",995,8674
"2496",999,5869
"2497",999,5147
"2498",999,7103
"2499",999,6452
"2500",1000,4759
"2501",1000,5381
"2502",1000,4934
"2503",1000,5730
"2504",1001,7725
"2505",1001,7251
"2506",1001,6901
"2507",1001,5051
"2508",1001,6734
"2509",1001,5307
"2510",1001,5992
"2511",1001,6970
"2512",1001,7645
"2513",1001,5625
"2514",1001,7369
"2515",1001,7748
"2516",1001,8548
"2517",1002,6674
"2518",1003,7787
"2519",1003,5327
"2520",1007,8145
"2521",1008,4854
"2522",1008,6603
"2523",1008,5837
"2524",1008,4889
"2525",1008,7057
"2526",1008,7698
"2527",1008,6810
"2528",1008,5106
"2529",1008,8127
"2530",1008,6548
"2531",1008,6074
"2532",1008,6773
"2533",1008,8064
"2534",1008,6408
"2535",1008,6897
"2536",1010,7681
"2537",1010,7933
"2538",1010,8195
"2539",1010,7010
"2540",1010,7594
"2541",1010,7320
"2542",1012,7903
"2543",1014,6679
"2544",1014,8211
"2545",1014,7478
"2546",1014,7468
"2547",1014,7612
"2548",1014,4807
"2549",1014,7342
"2550",1014,8006
"2551",1014,5009
"2552",1014,5726
"2553",1015,7648
"2554",1016,4975
"2555",1016,4842
"2556",1016,5326
"2557",1016,4786
"2558",1016,5132
"2559",1016,7812
"2560",1016,4853
"2561",1016,6088
"2562",1016,6042
"2563",1016,5016
"2564",1016,5353
"2565",1016,5044
"2566",1016,5265
"2567",1016,5225
"2568",1016,5101
"2569",1016,6409
"2570",1016,6706
"2571",1016,6157
"2572",1016,4832
"2573",1016,6168
"2574",1016,8263
"2575",1016,5090
"2576",1017,8754
"2577",1022,7997
"2578",1024,7841
"2579",1024,6481
"2580",1024,5635
"2581",1024,6362
"2582",1024,6574
"2583",1025,5601
"2584",1027,8905
"2585",1027,8638
"2586",1027,9013
"2587",1029,7818
"2588",1035,8058
"2589",1035,8410
"2590",1035,7806
"2591",1035,7687
"2592",1037,8382
"2593",1037,7875
"2594",1037,8308
"2595",1039,8709
"2596",1039,8457
"2597",1039,8676
"2598",1042,7109
"2599",1043,5243
"2600",1043,4671
"2601",1043,4699
"2602",1043,5897
"2603",1043,5035
"2604",1043,5080
"2605",1045,7773
"2606",1048,8333
"2607",1048,7917
"2608",1049,4755
"2609",1051,7891
"2610",1051,8377
"2611",1051,5930
"2612",1051,6886
"2613",1051,5259
"2614",1051,7169
"2615",1051,8295
"2616",1051,6970
"2617",1052,7249
"2618",1052,5406
"2619",1052,7539
"2620",1052,5767
"2621",1052,6501
"2622",1055,6735
"2623",1056,7116
"2624",1056,8326
"2625",1056,6309
"2626",1057,5886
"2627",1057,6010
"2628",1057,5817
"2629",1057,5278
"2630",1057,7224
"2631",1057,5454
"2632",1057,6683
"2633",1058,7970
"2634",1059,7891
"2635",1060,5585
"2636",1060,6685
"2637",1062,6010
"2638",1062,6697
"2639",1062,6653
"2640",1063,7467
"2641",1063,7141
"2642",1063,6691
"2643",1066,6726
"2644",1066,8152
"2645",1066,6770
"2646",1066,6963
"2647",1066,7208
"2648",1066,7524
"2649",1066,7587
"2650",1066,6644
"2651",1066,7859
"2652",1066,8565
"2653",1066,7409
"2654",1066,6508
"2655",1067,5151
"2656",1067,6650
"2657",1070,7588
"2658",1070,7378
"2659",1070,6710
"2660",1072,6938
"2661",1072,6796
"2662",1072,7728
"2663",1072,5076
"2664",1073,8374
"2665",1073,8348
"2666",1074,5562
"2667",1075,7362
"2668",1075,5363
"2669",1075,7342
"2670",1075,5088
"2671",1075,5194
"2672",1075,5009
"2673",1075,5201
"2674",1080,7104
"2675",1080,7618
"2676",1080,6318
"2677",1082,8586
"2678",1083,8603
"2679",1085,8666
"2680",1085,8046
"2681",1087,6922
"2682",1091,6828
"2683",1091,5114
"2684",1091,7578
"2685",1091,7474
"2686",1091,5406
"2687",1091,6523
"2688",1091,7508
"2689",1091,5870
"2690",1092,6938
"2691",1092,7762
"2692",1092,8567
"2693",1092,8513
"2694",1093,7629
"2695",1094,8600
"2696",1095,7673
"2697",1096,7862
"2698",1099,8286
"2699",1099,8178
"2700",1099,8519
"2701",1099,7787
"2702",1099,7369
"2703",1099,7765
"2704",1100,5415
"2705",1102,7159
"2706",1103,5213
"2707",1103,6274
"2708",1103,5193
"2709",1103,6195
"2710",1103,6073
"2711",1104,5976
"2712",1104,5004
"2713",1104,5601
"2714",1104,4822
"2715",1105,7715
"2716",1105,7028
"2717",1105,7125
"2718",1105,7212
"2719",1107,8176
"2720",1107,6794
"2721",1107,5837
"2722",1107,8192
"2723",1107,6408
"2724",1107,7816
"2725",1107,7057
"2726",1107,8064
"2727",1107,7698
"2728",1108,8557
"2729",1111,6714
"2730",1112,5179
"2731",1112,5299
"2732",1112,5768
"2733",1115,6477
"2734",1115,7770
"2735",1120,8243
"2736",1123,5961
"2737",1123,7582
"2738",1123,5169
"2739",1123,7503
"2740",1123,7432
"2741",1123,5546
"2742",1123,7544
"2743",1124,5732
"2744",1125,7437
"2745",1127,8075
"2746",1128,7993
"2747",1130,8365
"2748",1130,7945
"2749",1131,7891
"2750",1131,6685
"2751",1131,6886
"2752",1131,5189
"2753",1131,5221
"2754",1131,7064
"2755",1131,7596
"2756",1131,5725
"2757",1131,6770
"2758",1131,5585
"2759",1136,5601
"2760",1137,5789
"2761",1137,7436
"2762",1138,9069
"2763",1141,5892
"2764",1141,7198
"2765",1141,6233
"2766",1141,5452
"2767",1141,5559
"2768",1141,6170
"2769",1141,5850
"2770",1141,4902
"2771",1141,6151
"2772",1141,6080
"2773",1141,7353
"2774",1141,7218
"2775",1141,6263
"2776",1141,5780
"2777",1142,8848
"2778",1143,7530
"2779",1144,8059
"2780",1144,7348
"2781",1144,8178
"2782",1144,8454
"2783",1147,8283
"2784",1147,8661
"2785",1150,8864
"2786",1150,8834
"2787",1150,8738
"2788",1150,7696
"2789",1151,6792
"2790",1151,6721
"2791",1151,8932
"2792",1152,7171
"2793",1152,6962
"2794",1152,5488
"2795",1152,7048
"2796",1152,6195
"2797",1152,6274
"2798",1152,7958
"2799",1152,8227
"2800",1152,6073
"2801",1152,6515
"2802",1152,8093
"2803",1152,7731
"2804",1152,8117
"2805",1152,8063
"2806",1153,8368
"2807",1155,5419
"2808",1156,9063
"2809",1156,8821
"2810",1156,8874
"2811",1156,8751
"2812",1156,8456
"2813",1156,9118
"2814",1156,9046
"2815",1156,8942
"2816",1156,8888
"2817",1156,9103
"2818",1157,6218
"2819",1157,7352
"2820",1158,8260
"2821",1159,7610
"2822",1160,5877
"2823",1161,5885
"2824",1161,5334
"2825",1161,5961
"2826",1165,7541
"2827",1165,7418
"2828",1165,5918
"2829",1165,4831
"2830",1165,8243
"2831",1165,5948
"2832",1165,6427
"2833",1167,5248
"2834",1167,6744
"2835",1167,6544
"2836",1167,4964
"2837",1167,6412
"2838",1167,6259
"2839",1167,6638
"2840",1167,5188
"2841",1167,6583
"2842",1168,8365
"2843",1168,8415
"2844",1168,8278
"2845",1168,6648
"2846",1169,8400
"2847",1169,8252
"2848",1169,6966
"2849",1170,5004
"2850",1170,6152
"2851",1170,6010
"2852",1170,6697
"2853",1170,5006
"2854",1170,5278
"2855",1171,7874
"2856",1171,6840
"2857",1171,7903
"2858",1171,5460
"2859",1172,5569
"2860",1176,7961
"2861",1177,7195
"2862",1177,7077
"2863",1177,6198
"2864",1177,7282
"2865",1178,7366
"2866",1178,7470
"2867",1178,5245
"2868",1178,7694
"2869",1178,5698
"2870",1178,8097
"2871",1178,5341
"2872",1178,5893
"2873",1178,6588
"2874",1178,7651
"2875",1178,6645
"2876",1178,6125
"2877",1181,7445
"2878",1184,8263
"2879",1185,8199
"2880",1186,8661
"2881",1187,8634
"2882",1189,8160
"2883",1192,7576
"2884",1192,8296
"2885",1192,7838
"2886",1192,7704
"2887",1194,7381
"2888",1194,7331
"2889",1195,5576
"2890",1195,7769
"2891",1196,6845
"2892",1196,8313
"2893",1196,7790
"2894",1196,6547
"2895",1203,6708
"2896",1203,4681
"2897",1203,4725
"2898",1203,6056
"2899",1203,4918
"2900",1203,5035
"2901",1203,4653
"2902",1203,4736
"2903",1203,4830
"2904",1203,4682
"2905",1203,4845
"2906",1203,6323
"2907",1203,4812
"2908",1203,4981
"2909",1203,4680
"2910",1203,5705
"2911",1203,6423
"2912",1203,4774
"2913",1203,5080
"2914",1203,5897
"2915",1203,4657
"2916",1203,5040
"2917",1203,5117
"2918",1203,4865
"2919",1203,5182
"2920",1203,5979
"2921",1204,7729
"2922",1205,8657
"2923",1207,6514
"2924",1207,6311
"2925",1209,7004
"2926",1210,7298
"2927",1210,8321
"2928",1210,8346
"2929",1210,8676
"2930",1210,8603
"2931",1210,8363
"2932",1210,8081
"2933",1210,7559
"2934",1210,7334
"2935",1210,7384
"2936",1211,7562
"2937",1211,8068
"2938",1211,7057
"2939",1211,6773
"2940",1211,7698
"2941",1211,7622
"2942",1211,7715
"2943",1212,8263
"2944",1212,8349
"2945",1212,4832
"2946",1212,5101
"2947",1212,6157
"2948",1212,7812
"2949",1212,6042
"2950",1212,6088
"2951",1215,7242
"2952",1215,6467
"2953",1215,7281
"2954",1215,7003
"2955",1215,7517
"2956",1215,6883
"2957",1215,4972
"2958",1215,7330
"2959",1215,7559
"2960",1215,6997
"2961",1215,5484
"2962",1215,5148
"2963",1215,7886
"2964",1216,7871
"2965",1216,7948
"2966",1217,6583
"2967",1217,7733
"2968",1220,8049
"2969",1221,7040
"2970",1223,7114
"2971",1224,6549
"2972",1224,6003
"2973",1224,6523
"2974",1224,7661
"2975",1226,6386
"2976",1227,7682
"2977",1227,6143
"2978",1227,7945
"2979",1228,6821
"2980",1233,7716
"2981",1233,7844
"2982",1233,6419
"2983",1233,7602
"2984",1233,7053
"2985",1233,6640
"2986",1233,6364
"2987",1233,7335
"2988",1233,7628
"2989",1235,7737
"2990",1235,6770
"2991",1235,7230
"2992",1235,6726
"2993",1235,6441
"2994",1235,7159
"2995",1235,6644
"2996",1238,6114
"2997",1238,7025
"2998",1240,5008
"2999",1241,7174
"3000",1241,5732
"3001",1241,7017
"3002",1241,5301
"3003",1241,6766
"3004",1242,8353
"3005",1242,8038
"3006",1243,7732
"3007",1245,4955
"3008",1245,5137
"3009",1245,4769
"3010",1245,4736
"3011",1245,4699
"3012",1245,4872
"3013",1245,5243
"3014",1245,4653
"3015",1245,4696
"3016",1245,4843
"3017",1245,4981
"3018",1245,4801
"3019",1245,6423
"3020",1245,5039
"3021",1245,7985
"3022",1245,5046
"3023",1245,4671
"3024",1245,5900
"3025",1245,6194
"3026",1246,6937
"3027",1246,7008
"3028",1246,8295
"3029",1246,7706
"3030",1249,6389
"3031",1249,7736
"3032",1249,7901
"3033",1250,6388
"3034",1250,7003
"3035",1250,6238
"3036",1252,7885
"3037",1252,5484
"3038",1253,8524
"3039",1257,8427
"3040",1257,8061
"3041",1258,7615
"3042",1258,8453
"3043",1258,8233
"3044",1259,6038
"3045",1259,6135
"3046",1260,5602
"3047",1260,4942
"3048",1261,8661
"3049",1261,8325
"3050",1261,8507
"3051",1261,8472
"3052",1261,8772
"3053",1261,8262
"3054",1264,7257
"3055",1268,5052
"3056",1268,5382
"3057",1268,5384
"3058",1268,4824
"3059",1268,4807
"3060",1270,5494
"3061",1270,5226
"3062",1270,6877
"3063",1270,7952
"3064",1270,5115
"3065",1270,5024
"3066",1271,7436
"3067",1273,4990
"3068",1274,6946
"3069",1274,6009
"3070",1274,5757
"3071",1274,7310
"3072",1274,5526
"3073",1274,5462
"3074",1275,8173
"3075",1276,4824
"3076",1276,4648
"3077",1276,5012
"3078",1276,4875
"3079",1276,5933
"3080",1276,5626
"3081",1276,5797
"3082",1276,6621
"3083",1276,6775
"3084",1276,5907
"3085",1276,5803
"3086",1276,5768
"3087",1276,5179
"3088",1276,4952
"3089",1276,5120
"3090",1281,7930
"3091",1281,7481
"3092",1281,8049
"3093",1283,6090
"3094",1284,6695
"3095",1284,6901
"3096",1284,6598
"3097",1284,5823
"3098",1284,6399
"3099",1284,7462
"3100",1284,7008
"3101",1284,7231
"3102",1284,5930
"3103",1284,8137
"3104",1284,6865
"3105",1285,8579
"3106",1286,7866
"3107",1287,7432
"3108",1287,5130
"3109",1287,5533
"3110",1291,5243
"3111",1291,4765
"3112",1291,6877
"3113",1292,7121
"3114",1292,7965
"3115",1292,6879
"3116",1292,6400
"3117",1292,7840
"3118",1292,5028
"3119",1292,6722
"3120",1292,7819
"3121",1292,5989
"3122",1292,6053
"3123",1292,6388
"3124",1292,5793
"3125",1292,6225
"3126",1292,5943
"3127",1292,5749
"3128",1292,6925
"3129",1292,7005
"3130",1292,7625
